"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"5","DPi","Filipe Albuquerque","68","1:14.797","1:34:48.694","Green","Track","0.581","6.476","2.675","4.267","10.661","7.406","5.513","4.104","11.391","15.164","1.607","4.952","141.997"
"7","DPi","Ricky Taylor","68","1:15.122","1:34:49.378","Green","Track","0.563","6.310","2.776","4.213","10.795","7.448","5.396","4.204","11.640","15.281","1.607","4.889","146.536"
"6","DPi","Dane Cameron","68","1:14.347","1:34:51.777","Green","Track","0.566","6.327","2.625","3.894","10.731","7.417","5.567","4.111","11.390","15.232","1.604","4.883","145.760"
"50","DPi","Will Owen","67","2:11.434","1:35:04.647","Green","Track","0.578","6.447","2.654","3.890","10.762","7.772","5.712","4.294","66.090","16.648","1.615","4.972","142.734"
"77","DPi","Oliver Jarvis","68","1:15.509","1:35:08.196","Green","Track","0.562","6.336","2.711","4.152","10.928","7.628","5.875","4.029","11.515","15.277","1.630","4.866","146.797"
"55","DPi","Harry Tincknell","66","1:15.346","1:35:09.655","Green","Track","0.567","6.346","2.716","4.090","10.877","7.520","5.588","4.226","11.374","15.479","1.639","4.924","145.503"
"84","DPi","Stephen Simpson","68","1:16.889","1:35:10.442","Green","Track","0.582","6.508","2.866","4.007","10.851","7.548","5.733","4.185","11.703","16.283","1.632","4.991","141.753"
"85","DPi","Tristan Vautier","63","1:15.565","1:35:14.131","Green","Track","0.586","6.512","2.662","3.984","10.445","7.293","5.608","4.248","12.302","15.404","1.575","4.946","140.785"
"31","DPi","Pipo Derani","68","1:14.445","1:35:23.391","Green","Track","0.577","6.418","2.874","3.893","10.614","7.394","5.501","4.162","11.261","15.254","1.587","4.910","142.981"
"24","GTLM","Jesse Krohn","66","1:18.489","1:35:34.804","Green","Track","0.630","7.002","2.869","4.178","11.021","7.768","5.742","4.357","11.815","16.000","1.715","5.392","130.952"
"912","GTLM","Earl Bamber","67","1:19.102","1:35:40.608","Green","Track","0.632","7.017","3.093","4.164","11.076","7.935","5.738","4.381","11.895","16.133","1.674","5.364","130.538"
"66","GTLM","Dirk Mueller","67","1:19.007","1:35:42.386","Green","Track","0.636","7.048","3.002","4.131","10.987","7.959","5.661","4.356","11.929","16.114","1.730","5.454","129.717"
"3","GTLM","Jan Magnussen","67","1:18.576","1:35:43.660","Green","Track","0.620","6.924","2.911","4.182","11.054","7.885","5.766","4.439","11.838","15.924","1.698","5.335","133.065"
"4","GTLM","Tommy Milner","67","1:18.631","1:35:48.301","Green","Track","0.624","6.944","2.865","4.138","11.143","7.874","5.734","4.457","11.869","15.983","1.672","5.328","132.212"
"911","GTLM","Patrick Pilet","67","1:18.631","1:35:49.176","Green","Track","0.629","6.976","2.898","4.165","10.963","7.878","5.794","4.376","11.812","16.092","1.684","5.364","131.161"
"67","GTLM","Richard Westbrook","67","1:18.647","1:35:49.673","Green","Track","0.634","7.024","2.913","4.050","10.983","7.895","5.818","4.368","11.834","16.005","1.703","5.420","130.126"
"25","GTLM","Connor De Phillippi","67","1:18.741","1:35:55.029","Green","Track","0.631","6.987","2.861","4.160","11.174","7.891","5.721","4.386","11.841","15.926","1.741","5.422","130.745"
"5","DPi","Filipe Albuquerque","69","1:13.988","1:36:02.682","Green","Track","0.582","6.483","2.693","3.926","10.643","7.356","5.428","4.078","11.067","15.145","1.627","4.960","141.753"
"7","DPi","Ricky Taylor","69","1:13.858","1:36:03.236","Green","Track","0.568","6.342","2.725","4.063","10.637","7.299","5.346","4.050","11.063","15.286","1.597","4.882","145.246"
"6","DPi","Dane Cameron","69","1:13.772","1:36:05.549","Green","Track","0.569","6.333","2.646","3.924","10.621","7.510","5.460","4.061","11.025","15.127","1.604","4.892","144.991"
"50","DPi","Will Owen","68","1:15.642","1:36:20.289","Green","Track","0.581","6.472","2.733","4.086","10.959","7.615","5.588","4.209","11.381","15.483","1.592","4.943","141.997"
"77","DPi","Oliver Jarvis","69","1:14.384","1:36:22.580","Green","Track","0.564","6.368","2.785","4.084","10.692","7.491","5.491","4.077","11.067","15.284","1.622","4.859","146.277"
"55","DPi","Harry Tincknell","67","1:14.704","1:36:24.359","Green","Track","0.568","6.360","2.643","3.977","10.740","7.400","5.369","4.163","10.936","16.030","1.633","4.885","145.246"
"84","DPi","Stephen Simpson","69","1:15.145","1:36:25.587","Green","Track","0.585","6.514","2.821","4.039","10.922","7.602","5.558","4.162","11.083","15.322","1.581","4.956","141.026"
"85","DPi","Tristan Vautier","64","1:13.648","1:36:27.779","Green","Track","0.584","6.513","2.692","3.894","10.498","7.310","5.481","4.176","10.924","15.037","1.583","4.956","141.267"
"31","DPi","Pipo Derani","69","1:14.223","1:36:37.614","Green","Track","0.577","6.433","2.699","3.932","10.753","7.462","5.510","4.244","10.995","15.114","1.587","4.917","142.981"
"24","GTLM","Jesse Krohn","67","1:18.443","1:36:53.247","Green","Track","0.629","7.003","2.903","4.128","11.006","7.769","5.726","4.338","11.827","16.015","1.714","5.385","131.161"
"912","GTLM","Earl Bamber","68","1:18.856","1:36:59.464","Green","Track","0.633","7.022","3.027","4.144","11.063","7.857","5.736","4.388","11.842","16.119","1.672","5.353","130.332"
"66","GTLM","Dirk Mueller","68","1:19.101","1:37:01.487","Green","Track","0.636","7.048","2.896","4.084","11.167","8.050","5.646","4.406","11.823","16.155","1.734","5.456","129.717"
"3","GTLM","Jan Magnussen","68","1:18.489","1:37:02.149","Green","Track","0.622","6.921","2.895","4.095","11.028","7.964","5.809","4.438","11.678","16.021","1.693","5.325","132.637"
"4","GTLM","Tommy Milner","68","1:18.352","1:37:06.653","Green","Track","0.624","6.924","2.875","4.103","11.145","7.870","5.752","4.359","11.735","15.937","1.693","5.335","132.212"
"911","GTLM","Patrick Pilet","68","1:18.625","1:37:07.801","Green","Track","0.629","6.982","2.856","4.308","11.023","7.768","5.779","4.301","11.770","16.166","1.683","5.360","131.161"
"67","GTLM","Richard Westbrook","68","1:18.536","1:37:08.209","Green","Track","0.633","7.009","2.910","4.047","11.061","7.937","5.710","4.383","11.843","15.896","1.700","5.407","130.332"
"25","GTLM","Connor De Phillippi","68","1:18.532","1:37:13.561","Green","Track","0.630","6.992","2.830","4.101","11.214","7.828","5.701","4.408","11.738","15.912","1.754","5.424","130.952"
"5","DPi","Filipe Albuquerque","70","1:13.908","1:37:16.590","Green","Track","0.582","6.471","2.697","3.908","10.590","7.411","5.448","4.128","10.944","15.140","1.628","4.961","141.753"
"7","DPi","Ricky Taylor","70","1:13.702","1:37:16.938","Green","Track","0.566","6.323","2.705","4.021","10.604","7.436","5.389","4.007","11.028","15.201","1.576","4.846","145.760"
"6","DPi","Dane Cameron","70","1:13.792","1:37:19.341","Green","Track","0.567","6.327","2.660","3.898","10.700","7.421","5.404","4.074","10.963","15.254","1.624","4.900","145.503"
"50","DPi","Will Owen","69","1:15.549","1:37:35.838","Green","Track","0.580","6.458","2.737","3.953","11.048","7.640","5.472","4.226","11.233","15.611","1.621","4.970","142.241"
"77","DPi","Oliver Jarvis","70","1:14.414","1:37:36.994","Green","Track","0.564","6.333","2.716","4.015","10.683","7.501","5.506","4.107","11.024","15.460","1.638","4.867","146.277"
"55","DPi","Harry Tincknell","68","1:14.603","1:37:38.962","Green","Track","0.567","6.351","2.691","4.049","10.981","7.480","5.499","4.134","11.143","15.240","1.600","4.868","145.503"
"84","DPi","Stephen Simpson","70","1:15.085","1:37:40.672","Green","Track","0.583","6.516","2.814","3.950","10.783","7.433","5.584","4.242","11.296","15.323","1.589","4.972","141.509"
"85","DPi","Tristan Vautier","65","1:13.860","1:37:41.639","Green","Track","0.585","6.500","2.691","3.968","10.531","7.360","5.466","4.136","10.939","15.204","1.549","4.931","141.026"
"31","DPi","Pipo Derani","70","1:13.732","1:37:51.346","Green","Track","0.576","6.437","2.653","3.877","10.628","7.427","5.438","4.181","10.879","15.167","1.566","4.903","143.229"
"24","GTLM","Jesse Krohn","68","1:18.360","1:38:11.607","Green","Track","0.630","6.998","2.866","4.075","11.032","7.757","5.712","4.320","11.858","15.957","1.737","5.418","130.952"
"912","GTLM","Earl Bamber","69","1:18.682","1:38:18.146","Green","Track","0.631","7.018","3.050","4.141","10.969","7.817","5.705","4.398","11.879","16.007","1.686","5.381","130.745"
"66","GTLM","Dirk Mueller","69","1:18.997","1:38:20.484","Green","Track","0.635","7.068","2.917","4.086","11.116","7.962","5.631","4.404","11.891","16.114","1.718","5.455","129.921"
"3","GTLM","Jan Magnussen","69","1:18.775","1:38:20.924","Green","Track","0.621","6.908","2.874","4.148","11.272","7.883","5.801","4.459","11.789","15.993","1.693","5.334","132.850"
"4","GTLM","Tommy Milner","69","1:18.246","1:38:24.899","Green","Track","0.622","6.932","2.914","4.168","11.107","7.824","5.720","4.401","11.739","15.824","1.670","5.325","132.637"
"911","GTLM","Patrick Pilet","69","1:18.530","1:38:26.331","Green","Track","0.628","6.973","2.958","4.209","11.056","7.859","5.738","4.286","11.766","16.027","1.677","5.353","131.369"
"67","GTLM","Richard Westbrook","69","1:18.555","1:38:26.764","Green","Track","0.633","7.019","2.917","4.105","11.069","7.907","5.779","4.319","11.814","15.885","1.696","5.412","130.332"
"5","DPi","Filipe Albuquerque","71","1:14.668","1:38:31.258","Green","Track","0.580","6.452","2.710","4.124","10.746","7.414","5.574","4.128","10.967","15.361","1.638","4.974","142.241"
"7","DPi","Ricky Taylor","71","1:15.452","1:38:32.390","Green","Track","0.563","6.294","2.762","4.134","10.848","7.489","5.475","4.187","11.012","16.255","1.570","4.863","146.536"
"6","DPi","Dane Cameron","71","1:14.285","1:38:33.626","Green","Track","0.568","6.322","2.662","3.925","10.743","7.461","5.440","4.106","11.025","15.579","1.581","4.873","145.246"
"25","GTLM","Connor De Phillippi","69","1:20.107","1:38:33.668","Green","Track","0.630","7.002","2.844","4.073","11.170","7.894","5.809","4.410","11.820","17.288","1.744","5.423","130.952"
"50","DPi","Will Owen","70","1:15.256","1:38:51.094","Green","Track","0.580","6.455","2.755","3.845","11.031","7.608","5.492","4.270","11.217","15.462","1.606","4.935","142.241"
"77","DPi","Oliver Jarvis","71","1:14.977","1:38:51.971","Green","Track","0.564","6.345","2.787","4.131","10.828","7.536","5.625","4.097","11.140","15.458","1.621","4.845","146.277"
"55","DPi","Harry Tincknell","69","1:14.504","1:38:53.466","Green","Track","0.566","6.337","2.668","4.086","10.920","7.501","5.374","4.171","11.068","15.310","1.622","4.881","145.760"
"84","DPi","Stephen Simpson","71","1:15.016","1:38:55.688","Green","Track","0.585","6.522","2.762","3.903","10.903","7.462","5.527","4.234","11.243","15.328","1.585","4.962","141.026"
"85","DPi","Tristan Vautier","66","1:17.445","1:38:59.084","Green","Track","0.583","6.485","2.730","4.101","10.616","7.491","5.597","4.047","11.175","18.101","1.571","4.948","141.509"
"31","DPi","Pipo Derani","71","1:14.375","1:39:05.721","Green","Track","0.576","6.429","2.706","3.930","10.651","7.449","5.455","4.165","11.083","15.421","1.595","4.915","143.229"
"24","GTLM","Jesse Krohn","69","1:18.547","1:39:30.154","Green","Track","0.631","7.004","2.858","4.110","10.986","7.820","5.734","4.314","11.899","16.075","1.723","5.393","130.745"
"912","GTLM","Earl Bamber","70","1:19.128","1:39:37.274","Green","Track","0.632","7.028","3.048","4.174","11.107","7.840","5.760","4.375","11.878","16.222","1.692","5.372","130.538"
"66","GTLM","Dirk Mueller","70","1:19.162","1:39:39.646","Green","Track","0.637","7.052","2.977","4.080","11.125","7.963","5.698","4.362","11.875","16.164","1.763","5.466","129.513"
"3","GTLM","Jan Magnussen","70","1:18.961","1:39:39.885","Green","Track","0.622","6.900","3.036","4.235","11.238","7.841","5.832","4.494","11.708","16.067","1.681","5.307","132.637"
"4","GTLM","Tommy Milner","70","1:18.225","1:39:43.124","Green","Track","0.622","6.926","2.878","4.161","11.089","7.824","5.675","4.420","11.700","15.944","1.676","5.310","132.637"
"911","GTLM","Patrick Pilet","70","1:18.624","1:39:44.955","Green","Track","0.628","6.975","2.906","4.196","10.994","7.886","5.653","4.394","11.881","16.107","1.671","5.333","131.369"
"67","GTLM","Richard Westbrook","70","1:18.627","1:39:45.391","Green","Track","0.631","7.018","2.911","4.106","10.964","7.914","5.732","4.337","11.865","16.060","1.696","5.393","130.745"
"5","DPi","Filipe Albuquerque","72","1:14.338","1:39:45.596","Green","Track","0.581","6.464","2.769","4.043","10.677","7.385","5.421","4.151","10.992","15.336","1.600","4.919","141.997"
"7","DPi","Ricky Taylor","72","1:13.699","1:39:46.089","Green","Track","0.566","6.336","2.732","3.987","10.633","7.380","5.315","4.038","10.867","15.375","1.601","4.869","145.760"
"6","DPi","Dane Cameron","72","1:13.977","1:39:47.603","Green","Track","0.568","6.326","2.640","4.041","10.710","7.442","5.462","4.069","10.968","15.232","1.626","4.893","145.246"
"25","GTLM","Connor De Phillippi","70","1:19.407","1:39:53.075","Green","Track","0.632","6.991","2.849","4.166","11.272","7.937","5.780","4.497","11.895","16.149","1.783","5.456","130.538"
"50","DPi","Will Owen","71","1:15.070","1:40:06.164","Green","Track","0.576","6.426","2.765","3.912","10.898","7.588","5.481","4.234","11.224","15.304","1.670","4.992","143.229"
"77","DPi","Oliver Jarvis","72","1:14.977","1:40:06.948","Green","Track","0.562","6.325","2.807","4.114","10.933","7.502","5.557","4.141","11.095","15.481","1.621","4.839","146.797"
"55","DPi","Harry Tincknell","70","1:14.623","1:40:08.089","Green","Track","0.565","6.331","2.672","4.001","10.906","7.543","5.418","4.229","11.055","15.378","1.646","4.879","146.018"
"84","DPi","Stephen Simpson","72","1:14.734","1:40:10.422","Green","Track","0.582","6.531","2.732","3.938","10.778","7.444","5.610","4.166","11.072","15.355","1.579","4.947","141.753"
"85","DPi","Tristan Vautier","67","1:14.303","1:40:13.387","Green","Track","0.584","6.518","2.801","4.027","10.407","7.310","5.536","4.048","10.885","15.618","1.606","4.963","141.267"
"31","DPi","Pipo Derani","72","1:14.377","1:40:20.098","Green","Track","0.576","6.421","2.718","3.912","10.717","7.442","5.466","4.198","11.056","15.379","1.588","4.904","143.229"
"24","GTLM","Jesse Krohn","70","1:18.560","1:40:48.714","Green","Track","0.629","6.999","2.883","4.145","11.051","7.824","5.707","4.294","11.846","16.042","1.727","5.413","131.161"
"912","GTLM","Earl Bamber","71","1:19.095","1:40:56.369","Green","Track","0.629","7.019","3.023","4.177","11.075","7.867","5.752","4.465","11.834","16.205","1.681","5.368","131.161"
"66","GTLM","Dirk Mueller","71","1:19.097","1:40:58.743","Green","Track","0.635","7.034","2.940","4.185","11.103","8.009","5.687","4.344","11.915","16.003","1.763","5.479","129.921"
"3","GTLM","Jan Magnussen","71","1:19.155","1:40:59.040","Green","Track","0.616","6.876","3.045","4.276","11.316","7.847","5.890","4.369","11.831","16.048","1.706","5.335","133.929"
"5","DPi","Filipe Albuquerque","73","1:15.772","1:41:01.368","Green","Track","0.571","6.489","2.821","4.293","10.813","7.453","5.562","4.107","11.038","16.090","1.594","4.941","144.483"
"7","DPi","Ricky Taylor","73","1:16.019","1:41:02.108","Green","Track","0.562","6.322","2.983","4.410","11.282","7.655","5.439","4.054","10.840","15.924","1.618","4.930","146.797"
"6","DPi","Dane Cameron","73","1:15.638","1:41:03.241","Finish","Track","0.564","6.274","2.768","4.064","11.181","7.626","5.720","4.223","11.102","15.614","1.612","4.890","146.277"
"911","GTLM","Patrick Pilet","71","1:20.446","1:41:05.401","Finish","Track","0.624","6.958","3.098","4.429","11.344","7.944","5.897","4.316","11.857","16.891","1.693","5.395","132.212"
"67","GTLM","Richard Westbrook","71","1:20.825","1:41:06.216","Finish","Track","0.629","7.016","3.175","4.417","11.393","8.022","5.998","4.334","11.889","16.699","1.767","5.486","131.161"
"25","GTLM","Connor De Phillippi","71","1:19.192","1:41:12.267","Finish","Track","0.634","7.044","2.840","4.202","11.207","7.845","5.815","4.510","11.771","16.141","1.764","5.419","130.126"
"50","DPi","Will Owen","72","1:15.376","1:41:21.540","Finish","Track","0.579","6.437","2.705","3.913","10.966","7.669","5.535","4.268","11.210","15.577","1.587","4.930","142.487"
"77","DPi","Oliver Jarvis","73","1:15.486","1:41:22.434","Finish","Track","0.562","6.321","2.780","4.176","10.994","7.671","5.681","4.106","11.190","15.541","1.611","4.853","146.797"
"55","DPi","Harry Tincknell","71","1:15.846","1:41:23.935","Finish","Track","0.564","6.320","2.685","4.062","11.126","7.689","5.500","4.302","11.135","15.958","1.612","4.893","146.277"
"84","DPi","Stephen Simpson","73","1:16.429","1:41:26.851","Finish","Track","0.582","6.516","2.880","4.059","10.900","7.515","5.732","4.269","11.453","15.980","1.583","4.960","141.753"
"85","DPi","Tristan Vautier","68","1:14.726","1:41:28.113","Finish","Track","0.583","6.510","2.800","4.118","10.652","7.507","5.547","4.044","11.004","15.438","1.577","4.946","141.509"
"31","DPi","Pipo Derani","73","1:16.550","1:41:36.648","Finish","Track","0.574","6.431","2.820","3.950","10.903","7.586","5.543","4.308","11.390","15.936","1.683","5.426","143.728"
"24","GTLM","Jesse Krohn","71","1:19.067","1:42:07.781","Finish","Track","0.631","7.020","2.907","4.222","11.081","7.779","5.743","4.355","11.926","16.284","1.715","5.404","130.745"
"912","GTLM","Earl Bamber","72","1:19.809","1:42:16.178","Finish","Track","0.630","7.027","3.133","4.260","11.234","7.894","5.852","4.397","11.943","16.382","1.682","5.375","130.952"
